DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID
0.5066520599831335,0.7032908822411486,2.046038661918604,2.046038661918604,0.0,CONTROL01_DCHA
0.5604137731474631,0.7771810295854089,1.1098277071761413,1.1098277071761413,0.0,CONTROL01_DCHA
0.5935664315058355,0.8166628335236745,0.5930154630201446,0.5930154630201446,0.0,CONTROL01_DCHA
0.6045874285836159,0.8322100219970218,0.23351828567913405,0.23351828567913405,0.0,CONTROL01_DCHA
0.584466565731144,0.6656959776003303,-2.5010357503335165,-2.5010357503335165,0.0,CONTROL01_DCHA
0.20178289749980283,0.4086320009646449,-3.861092906716542,-3.861092906716542,0.0,CONTROL01_DCHA
0.043227881010210245,0.15462881873458656,-3.815119870264092,-3.815119870264092,0.0,CONTROL01_DCHA
0.044294249785484054,0.06861139055065803,-1.2919790869245478,-1.2919790869245478,0.0,CONTROL01_DCHA
0.03728767595413731,0.1423003283809424,1.1068055465554891,1.1068055465554891,0.0,CONTROL01_DCHA
0.1743002336653376,0.3254332324449848,2.7506505039022926,2.7506505039022926,0.0,CONTROL01_DCHA
0.4208038793144142,0.5659119130442752,3.6119822778372845,3.6119822778372845,0.0,CONTROL01_DCHA
0.525358654050107,0.754528184951239,2.8330105177801848,2.8330105177801848,0.0,CONTROL01_DCHA
0.6259415981999427,0.8447365804961082,1.3549272858958168,1.3549272858958168,0.0,CONTROL01_DCHA
0.65282024903779,0.8723557933309581,0.41483971484991716,0.41483971484991716,0.0,CONTROL01_DCHA
0.6293923360363088,0.8634206274658943,-0.13420591244811744,-0.13420591244811744,0.0,CONTROL01_DCHA
0.5962548769049999,0.7380407327860447,-1.8832021052849142,-1.8832021052849142,0.0,CONTROL01_DCHA
0.34335184005832264,0.4743502698773106,-3.9606225237409567,-3.9606225237409567,0.0,CONTROL01_DCHA
0.04809076922955783,0.22196797357858267,-3.79077421415948,-3.79077421415948,0.0,CONTROL01_DCHA
0.045858517914339154,0.07803541996683465,-2.161862463457946,-2.161862463457946,0.0,CONTROL01_DCHA
0.04813724074666501,0.1053289999047604,0.40994871890033957,0.40994871890033957,0.0,CONTROL01_DCHA
0.07842788856743618,0.23424825483647324,1.936363185812937,1.936363185812937,0.0,CONTROL01_DCHA
0.2999963965387508,0.4272307937044412,2.8985917112737267,2.8985917112737267,0.0,CONTROL01_DCHA
0.45765020845414195,0.6344287630554923,3.1121070335000733,3.1121070335000733,0.0,CONTROL01_DCHA
0.5538441153218285,0.7740892274497706,2.0976958167332302,2.0976958167332302,0.0,CONTROL01_DCHA
0.6381693938626337,0.8495632940451582,1.1336181248977433,1.1336181248977433,0.0,CONTROL01_DCHA
0.6452732434645397,0.8506166598555525,0.015821521599096278,0.015821521599096278,0.0,CONTROL01_DCHA
0.5595583360749757,0.613327971425805,-3.56406869500277,-3.56406869500277,0.0,CONTROL01_DCHA
0.1043906864159881,0.355944874119606,-3.865886089228664,-3.865886089228664,0.0,CONTROL01_DCHA
0.060985531213849586,0.1330094273357655,-3.3484834534115655,-3.3484834534115655,0.0,CONTROL01_DCHA
0.05875443277887309,0.09632110129722925,-0.5510575121439691,-0.5510575121439691,0.0,CONTROL01_DCHA
0.03551777624934905,0.1808362745555523,1.269415264823734,1.269415264823734,0.0,CONTROL01_DCHA
0.2336324072368308,0.36498188058988834,2.7658612558920987,2.7658612558920987,0.0,CONTROL01_DCHA
0.4550954395530778,0.6389964341516997,4.1156900431600185,4.1156900431600185,0.0,CONTROL01_DCHA
0.6318307263728771,0.8361779131618002,2.9616596611696857,2.9616596611696857,0.0,CONTROL01_DCHA
0.7263587967414732,0.920610307117014,1.2681719222743761,1.2681719222743761,0.0,CONTROL01_DCHA
0.6728579012806127,0.8943022775358616,-0.3951457832982719,-0.3951457832982719,0.0,CONTROL01_DCHA
0.572627700227451,0.6156968563867282,-4.184644731051605,-4.184644731051605,0.0,CONTROL01_DCHA
0.07964032873011583,0.3285999148292477,-4.312187102584951,-4.312187102584951,0.0,CONTROL01_DCHA
0.034589631706609246,0.082753425510065,-3.692606597293604,-3.692606597293604,0.0,CONTROL01_DCHA
0.0311902678239262,0.05946293257933868,-0.34982247697896857,-0.34982247697896857,0.0,CONTROL01_DCHA
0.03481994849319855,0.1262520793943173,1.0031709008315601,1.0031709008315601,0.0,CONTROL01_DCHA
0.15515861907163922,0.2957182289923703,2.545376278329829,2.545376278329829,0.0,CONTROL01_DCHA
0.38589883992233426,0.5067689830306042,3.1699757392653702,3.1699757392653702,0.0,CONTROL01_DCHA
0.4766786916744467,0.6785129740308848,2.579589385105309,2.579589385105309,0.0,CONTROL01_DCHA
0.5386622647663262,0.7453771232977559,1.0042974353183372,1.0042974353183372,0.0,CONTROL01_DCHA
0.5354313338492985,0.7629197251695988,0.2634893326524637,0.2634893326524637,0.0,CONTROL01_DCHA
0.5106808334411145,0.5958145828140576,-2.5099140232286863,-2.5099140232286863,0.0,CONTROL01_DCHA
0.16642247850671277,0.37759934909250115,-3.277586000522612,-3.277586000522612,0.0,CONTROL01_DCHA
0.04638745125303159,0.17695901026757474,-3.013611627645634,-3.013611627645634,0.0,CONTROL01_DCHA
0.07121590930112023,0.11825886767635896,-0.8816743098291041,-0.8816743098291041,0.0,CONTROL01_DCHA
0.05953809645254203,0.20421474761885605,1.2910546342590208,1.2910546342590208,0.0,CONTROL01_DCHA
0.2300091167301644,0.39760364241395835,2.9046951646178885,2.9046951646178885,0.0,CONTROL01_DCHA
0.501454297464037,0.6172391645411232,3.2989186880510473,3.2989186880510473,0.0,CONTROL01_DCHA
