ID,ACCELERATION__range_count__max_1__min_-1,VELOCITY__range_count__max_1__min_-1,level_0__abs_energy,"level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","level_0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",level_0__c3__lag_1,level_0__c3__lag_2,level_0__c3__lag_3,"level_0__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)","level_0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)","level_0__fft_aggregated__aggtype_""kurtosis""","level_0__linear_trend__attr_""intercept""",level_0__minimum,level_0__time_reversal_asymmetry_statistic__lag_1,level_0__time_reversal_asymmetry_statistic__lag_2,level_0__time_reversal_asymmetry_statistic__lag_3
CONTROL09_DCHA_aug0_028,64.0,65.0,207102252175.0,37092.0,37087.5,37083.0,37132.0,37107.5,37083.0,37087.0,37085.0,37083.0,51302813328757.5,51302807755132.5,51302802181507.5,63410.44396256534,19450.41612992176,61057.105015852736,68017.44700756235,59404.67444080989,72151.3655609262,75532.02168692979,6390.195891573799,78710.77759579808,10251.715884919175,7219.053335366075,14039.695231512496,14459.504239531016,26464.700781662388,21045.03707672137,28022.305691798945,41789.73391456327,34785.384619710014,51041.63575376605,41284.72364175962,42010.16552307875,55678.3989746958,47474.09792585331,37816.110571482204,59089.64421438811,52875.65439938819,60.80899135052124,58353.650813202476,25577.50594890646,1333.3497075686282,37083.0,37083.0,5522726526.0,11045452660.0,16568178410.0
CONTROL09_IZDA,76.0,76.0,912824575.0,2401.0,2396.5,2392.0,2441.0,2416.5,2392.0,2396.0,2394.0,2392.0,15018757750.5,15018387775.5,15018017800.5,4025.3844867414273,1253.145786452237,3923.641144044699,4324.1557928501925,3818.5935353930063,4592.527458376799,4812.4149619257205,411.80068251264464,5019.364338846825,635.6370665275018,393.0933965106715,896.5768875419975,860.3151564211605,1698.3932560748135,1285.4747642125997,1736.0690011863749,2688.4972115383466,2173.0231589517143,3270.3232324739597,2593.135644523169,2704.8707752744954,3570.701004956881,2993.418115625586,2435.39758946237,3792.144963409967,3343.039337344161,3.9206571283698595,3697.7274703862126,1647.7219820956448,91.2614508932738,2392.0,2392.0,24341790.0,48683188.0,73024202.0
CONTROL09_IZDA_aug0_020,78.0,79.0,193952339575.0,35893.0,35888.5,35884.0,35933.0,35908.5,35884.0,35888.0,35886.0,35884.0,46495030795324.5,46495025401549.5,46495020007774.5,61357.96100411809,18821.47700617728,59082.44233151677,65816.0617443394,57483.49283735075,69816.37818999535,73087.79095090988,6183.568931968555,76163.83445506761,9919.362291674362,6983.132607607287,13585.43911625434,13989.485280416255,25608.720766004957,20362.101583000254,27113.79346118944,40438.3060858201,33658.22710359773,49390.55035083615,39947.4542056329,40651.68498338208,53877.438210644315,45936.74428679899,36593.27251938099,57178.43665041141,51163.69436769536,58.842800905377246,56464.61757437986,24750.43809337603,1290.4195374278431,35884.0,35884.0,5172062190.0,10344123988.0,15516185402.0
CONTROL1000_DCHA,75.0,75.0,1270932775.0,2845.0,2840.5,2836.0,2885.0,2860.5,2836.0,2840.0,2838.0,2836.0,24670809592.5,24670373017.5,24669936442.5,4785.436558093212,1486.0473468713774,4654.875699378453,5139.347666804086,4530.023587049245,5457.193340522825,5717.534600618878,488.31642068171294,5962.519263354246,758.7104571869334,480.45686867498193,1064.7918293056416,1034.3672146754682,2015.370009162387,1538.3716442896723,2072.4988847478776,3188.9425459519794,2590.419270005831,3881.7343408148645,3088.338004523511,3207.9277891404854,4237.612247024422,3562.713374791998,2888.225024936032,4499.88154256402,3976.992843658429,4.648754340749053,4397.252706447695,1953.9923139184264,107.1549366130396,2836.0,2836.0,33891342.0,67782292.0,101672858.0
CONTROL1000_IZDA,72.0,72.0,1405280275.0,2995.0,2990.5,2986.0,3035.0,3010.5,2986.0,2990.0,2988.0,2986.0,28683419167.5,28682960092.5,28682501017.5,5042.210906522926,1564.7303064724447,4901.9144005046865,5414.750326923567,4770.371577473599,5749.310192599371,6023.318262339409,514.1663322253169,6281.152683795868,800.289305382672,509.97155521704076,1121.6212015230926,1093.1685857072819,2122.456750070358,1623.8097794508383,2186.1576291943966,3358.0119156862997,2731.4314696861798,4088.2921476867596,3255.6360991182983,3377.8794830141337,4462.920099074214,3755.0428542400855,3041.207266650106,4738.981738224247,4191.166325521268,4.894733128714421,4633.578799711786,2057.4620206153036,112.52461874020445,2986.0,2986.0,37473942.0,74947492.0,112420658.0
CONTROL1002_DCHA,80.0,80.0,1546377775.0,3145.0,3140.5,3136.0,3185.0,3160.5,3136.0,3140.0,3138.0,3136.0,33109196242.5,33108714667.5,33108233092.5,5298.985254952543,1643.4132660735015,5148.953101630995,5690.152987043113,5010.719567897999,6041.427044675786,6329.101924060102,540.0162437689208,6599.786104237589,841.8681535784222,539.4862417589694,1178.4505737405398,1151.969956739193,2229.5434909783207,1709.247914612037,2299.8163736408173,3527.081285420632,2872.4436693666257,4294.849954558678,3422.9341937129884,3547.8311768877866,4688.227951124063,3947.372333688206,3194.189508364181,4978.081933884382,4405.339807384237,5.140711916680432,4869.904892975745,2160.9317273121924,117.89440198703224,3136.0,3136.0,41236542.0,82472692.0,123708458.0
CONTROL1002_IZDA,63.0,63.0,1694225275.0,3295.0,3290.5,3286.0,3335.0,3310.5,3286.0,3290.0,3288.0,3286.0,37968390817.5,37967886742.5,37967382667.5,5555.759603382192,1722.0962256745677,5395.991802757234,5965.5556471626915,5251.067558322359,6333.543896752104,6634.885585780762,565.866155312526,6918.419524679277,883.4470017741723,569.0009283009631,1235.279945958003,1210.7713277711043,2336.6302318862713,1794.686049773138,2413.4751180873363,3696.15065515496,3013.4558690470394,4501.407761430585,3590.2322883077113,3717.7828707614185,4913.535803173923,4139.701813136293,3347.1717500782624,5217.182129544529,4619.513289247141,5.386690704645807,5106.230986239835,2264.4014340090735,123.26427269946907,3286.0,3286.0,45179142.0,90357892.0,135536258.0
CONTROL101_DCHA,38.0,38.0,1848822775.0,3445.0,3440.5,3436.0,3485.0,3460.5,3436.0,3440.0,3438.0,3436.0,43281252892.5,43280726317.5,43280199742.5,5812.533951811841,1800.7791852756282,5643.0305038835195,6240.958307282237,5491.415548746776,6625.66074882852,6940.669247501357,591.7160668561306,7237.052945120997,925.0258499699225,598.5156148429568,1292.1093181754625,1269.5726988029178,2443.716972794226,1880.1241849344017,2527.133862533725,3865.2200248892923,3154.4680687274854,4707.965568302515,3757.5303829024015,3887.7345646350714,5138.843655223738,4332.031292584414,3500.1539917923315,5456.282325204687,4833.686771110012,5.632669492611823,5342.557079503925,2367.871140705961,128.63421957402184,3436.0,3436.0,49301742.0,98603092.0,147904058.0
CONTROL101_DCHA_aug0_032,37.0,36.0,213821948275.0,37690.0,37685.5,37681.0,37730.0,37705.5,37681.0,37685.0,37683.0,37681.0,53819833034152.5,53819827370827.5,53819821707502.5,64434.117698305476,19764.09886219799,62041.96597100909,69115.38561257134,60362.86176263509,73315.93807787188,76751.07921832282,6493.250872260922,79981.06283195876,10417.476893059431,7336.718552379856,14266.254995419526,14693.92570537773,26891.619922082333,21385.65044223105,28475.425219658817,42463.75713523742,35347.553255769606,51865.112877162006,41951.68537887667,42687.7062759883,56576.62627820081,48240.851450586866,38425.999775115684,60042.8569944203,53729.49268041394,61.789626785211915,59295.80417168241,25990.005179604672,1354.7610864978305,37681.0,37681.0,5701918422.0,11403836452.0,17105754098.0
CONTROL101_IZDA,31.0,31.0,2010170275.0,3595.0,3590.5,3586.0,3635.0,3610.5,3586.0,3590.0,3588.0,3586.0,49068032467.5,49067483392.5,49066934317.5,6069.308300241588,1879.4621448766875,5890.06920500976,6516.360967401718,5731.76353917113,6917.777600904935,7246.4529092219855,617.5659783997327,7555.686365562685,966.6046981656727,628.0303013849505,1348.9386903928973,1328.3740698347965,2550.803713702201,1965.5623200955677,2640.792606980211,4034.2893946236327,3295.480268407899,4914.523375174445,3924.8284774971567,4057.686258508718,5364.151507273587,4524.360772032468,3653.1362335064027,5695.382520864857,5047.860252973013,5.878648280577839,5578.883172767884,2471.3408474028474,134.00423317313664,3586.0,3586.0,53604342.0,107208292.0,160811858.0
CONTROL102_DCHA,57.0,57.0,2178267775.0,3745.0,3740.5,3736.0,3785.0,3760.5,3736.0,3740.0,3738.0,3736.0,55348979542.5,55348407967.5,55347836392.5,6326.082648671204,1958.1451044777505,6137.1079061360215,6791.763627521296,5972.11152959553,7209.894452981286,7552.23657094271,643.4158899433378,7874.319786004307,1008.1835463614228,657.5449879270093,1405.7680626103565,1387.1754408665777,2657.890454610164,2051.000455256734,2754.4513514266323,4203.358764357953,3436.492468088378,5121.0811820463405,4092.1265720918145,4227.637952382366,5589.459359323437,4716.690251480589,3806.1184752204776,5934.482716525015,5262.033734835983,6.124627068544493,5815.209266031909,2574.810554099729,139.3743055556637,3736.0,3736.0,58086942.0,116173492.0,174259658.0
CONTROL102_IZDA,77.0,77.0,2353115275.0,3895.0,3890.5,3886.0,3935.0,3910.5,3886.0,3890.0,3888.0,3886.0,62144344117.5,62143750042.5,62143155967.5,6582.856997100788,2036.8280640788116,6384.146607262307,7067.16628764081,6212.45952001993,7502.011305057669,7858.020232663273,669.2658014869403,8192.953206446093,1049.7623945571615,687.0596744689705,1462.5974348277955,1445.9768118985214,2764.9771955181427,2136.438590417965,2868.110095873021,4372.428134092302,3577.5046677688565,5327.638988918294,4259.424666686505,4397.589646256007,5814.767211373298,4909.019730928676,3959.100716934555,6173.582912185173,5476.207216698919,6.370605856507926,6051.535359295998,2678.2802607966105,144.74442999175287,3886.0,3886.0,62749542.0,125498692.0,188247458.0
CONTROL103_DCHA,27.0,27.0,2534712775.0,4045.0,4040.5,4036.0,4085.0,4060.5,4036.0,4040.0,4038.0,4036.0,69474376192.5,69473759617.5,69473143042.5,6839.631345530633,2115.5110236798723,6631.185308388582,7342.5689477602255,6452.807510444336,7794.128157134247,8163.803894383934,695.1157130305438,8511.586626887749,1091.3412427529347,716.5743610108665,1519.4268070452588,1504.7781829304001,2872.0639364260815,2221.8767255791636,2981.7688403194416,4541.497503826621,3718.51686744927,5534.196795790201,4426.722761281325,4567.5413401296455,6040.075063423089,5101.349210376731,4112.082958648634,6412.683107845366,5690.38069856179,6.6165846444778085,6287.861452559893,2781.749967493499,150.114600740502,4036.0,4036.0,67592142.0,135183892.0,202775258.0
CONTROL103_DCHA_aug0_003,27.0,26.0,167429484775.0,33344.0,33339.5,33335.0,33384.0,33359.5,33335.0,33339.0,33337.0,33335.0,37291689412567.5,37291684401142.5,37291679389717.5,56994.50890980234,17484.391246023228,54884.43133704465,61136.052540043085,53399.17932007229,64852.339150377025,67891.50725940349,5744.292768470925,70749.19053036222,9212.799064667843,6481.579700969222,12619.718651039157,12990.253982014263,23788.96008217562,18910.22287282841,25182.35253056436,37565.25392946801,31261.959790361077,45880.44468605979,37104.50191815308,37763.6391988226,50048.70677814392,42668.42533270982,33993.59429185314,53115.32732549275,47524.17299923987,54.662801368537835,52448.649496178325,22992.142877573613,1199.1526586176462,33335.0,33335.0,4464786062.0,8929571732.0,13394357018.0
CONTROL103_DCHA_aug0_009,43.0,43.0,176561257075.0,34243.0,34238.5,34234.0,34283.0,34258.5,34234.0,34238.0,34236.0,34234.0,40383802760599.5,40383797614324.5,40383792468049.5,58533.44317139088,17955.96445056561,56365.016619128015,62786.632483026544,54839.664942682626,66603.09281715383,69724.1706719833,5899.219904988957,72658.866830208,9461.994961521248,6658.471055644999,12960.31602186241,13342.670199065135,24430.7666160173,19422.282096226743,25863.54727228024,38578.54301874245,32107.09290711279,47118.41447524553,38107.17516509023,38782.21635077195,51399.051838095365,43821.120012869076,34910.46786052623,54548.334498149794,48807.78606720449,56.13703423774726,53865.0305484753,23612.27131971026,1231.3413280297812,34234.0,34234.0,4708299990.0,9416599588.0,14124898802.0
CONTROL103_IZDA,31.0,31.0,2723060275.0,4195.0,4190.5,4186.0,4235.0,4210.5,4186.0,4190.0,4188.0,4186.0,77359325767.5,77358686692.5,77358047617.5,7096.405693960314,2194.1939832809317,6878.224009514844,7617.971607879934,6693.1555008686955,8086.245009210467,8469.587556104561,720.9656245741492,8830.220047329469,1132.920090948662,746.089047553088,1576.2561792627018,1563.5795539620835,2979.1506773340643,2307.3148607402973,3095.427584765993,4710.5668735609615,3859.529067129619,5740.754602662142,4594.020855876048,4737.4930340032915,6265.382915472869,5293.678689824917,4265.065200362707,6651.7833035055355,5904.554180424661,6.862563432441252,6524.187545823917,2885.2196741903836,155.484812874826,4186.0,4186.0,72614742.0,145229092.0,217843058.0
CONTROL104_DCHA,89.0,89.0,2918157775.0,4345.0,4340.5,4336.0,4385.0,4360.5,4336.0,4340.0,4338.0,4336.0,85819442842.5,85818781267.5,85818119692.5,7353.18004238993,2272.8769428819974,7125.262710641141,7893.374267999382,6933.503491293107,8378.361861287014,8775.371217825124,746.8155361177542,9148.853467771189,1174.498939144435,775.6037340949841,1633.0855514801528,1622.3809249939623,3086.2374182420313,2392.752995901561,3209.086329212349,4879.63624329529,4000.5412668100976,5947.31240953406,4761.318950470705,4907.444727876944,6490.690767522777,5486.008169272972,4418.047442076787,6890.8834991656595,6118.7276622876625,7.10854222040598,6760.513639088007,2988.689380887267,160.855062142265,4336.0,4336.0,77817342.0,155634292.0,233450858.0
CONTROL104_IZDA,113.0,113.0,3120005275.0,4495.0,4490.5,4486.0,4535.0,4510.5,4486.0,4490.0,4488.0,4486.0,94874977417.5,94874293342.5,94873609267.5,7609.954390819677,2351.559902483057,7372.301411767323,8168.776928118961,7173.8514817174955,8670.478713363136,9081.154879545948,772.6654476613611,9467.486888212845,1216.0777873402083,805.1184206369453,1689.9149236976205,1681.182296025841,3193.324159149982,2478.1911310627593,3322.7450736589003,5048.705613029622,4141.553466490512,6153.870216405944,4928.617045065428,5077.396421750578,6715.998619572591,5678.337648721092,4571.029683790868,7129.9836948258635,6332.9011441505345,7.35452100837135,6996.839732351999,3092.1590875841453,166.2253448533825,4486.0,4486.0,83199942.0,166399492.0,249598658.0
CONTROL105_DCHA,14.0,14.0,3328602775.0,4645.0,4640.5,4636.0,4685.0,4660.5,4636.0,4640.0,4638.0,4636.0,104546179492.5,104545472917.5,104544766342.5,7866.728739249099,2430.2428620841215,7619.340112893643,8444.179588238767,7414.199472141884,8962.595565439551,9386.938541266576,798.515359204964,9786.120308654403,1257.6566355359123,834.6331071790365,1746.7442959150715,1739.98366705785,3300.410900057957,2563.629266223828,3436.4038181053215,5217.774982763946,4282.565666170925,6360.428023277908,5095.915139660216,5247.348115624227,6941.306471622405,5870.6671281692115,4724.011925504937,7369.08389048601,6547.07462601347,7.600499796338006,7233.165825615992,3195.6287942810336,171.59565779162125,4636.0,4636.0,88762542.0,177524692.0,266286458.0
CONTROL105_IZDA,39.0,39.0,3543950275.0,4795.0,4790.5,4786.0,4835.0,4810.5,4786.0,4790.0,4788.0,4786.0,114853299067.5,114852569992.5,114851840917.5,8123.5030876787805,2508.925821685181,7866.378814019894,8719.582248358052,7654.547462566249,9254.712417516064,9692.722202987236,824.365270748564,10104.753729096123,1299.2354837316857,864.1477937209327,1803.5736681325063,1798.7850380895984,3407.4976409659153,2649.0674013850266,3550.062562551808,5386.844352498275,4423.577865851404,6566.985830149839,5263.213234254874,5417.299809497879,7166.614323672244,6062.996607617331,4876.994167219012,7608.184086146203,6761.248107876342,7.846478584303379,7469.491918880244,3299.0985009779224,176.9659981399132,4786.0,4786.0,94505142.0,189009892.0,283514258.0
CONTROL105_IZDA_aug0_031,55.0,53.0,212126325775.0,37540.0,37535.5,37531.0,37580.0,37555.5,37531.0,37535.0,37533.0,37531.0,53180912333077.5,53180906692252.5,53180901051427.5,64177.34334987521,19685.41590259692,61794.927269883025,68839.98295245304,60122.513772210696,73023.82122579419,76445.2955566037,6467.400960717318,79662.42941151577,10375.898044863727,7307.203865838871,14209.42562320191,14635.124334344484,26784.53318117429,21300.212307070437,28361.766475213048,42294.687765503004,35206.54105608802,51658.5550702897,41784.38728428292,42517.75458211468,56351.31842615125,48048.52197113751,38273.017533401675,59803.75679876015,53515.31919855165,61.54364799723948,59059.478078419066,25886.53547290779,1349.3903391953802,37531.0,37531.0,5656701822.0,11313403252.0,16970104298.0
CONTROL106_DCHA,18.0,18.0,3766047775.0,4945.0,4940.5,4936.0,4985.0,4960.5,4936.0,4940.0,4938.0,4936.0,125816586142.5,125815834567.5,125815082992.5,8380.277436108592,2587.6087812862424,8113.417515146122,8994.984908477598,7894.895452990695,9546.829269592383,9998.50586470793,850.2151822921704,10423.387149537713,1340.8143319274589,893.6624802629589,1860.4030403499494,1857.586409121412,3514.5843818738904,2734.5055365462254,3663.721306998359,5555.913722232607,4564.590065531687,6773.543637021711,5430.511328849597,5587.251503371533,7391.922175722128,6255.326087065387,5029.976408933073,7847.284281806315,6975.421589739278,8.092457372271962,7705.818012144171,3402.5682076748076,182.33636342056553,4936.0,4936.0,100427742.0,200855092.0,301282058.0
CONTROL106_IZDA,15.0,15.0,3994895275.0,5095.0,5090.5,5086.0,5135.0,5110.5,5086.0,5090.0,5088.0,5086.0,137456290717.5,137455516642.5,137454742567.5,8637.051784538273,2666.291740887303,8360.456216272372,9270.387568597145,8135.243443415118,9838.94612166883,10304.289526428427,876.0650938357746,10742.020569979532,1382.3931801231859,923.1771668049852,1917.2324125673924,1916.3877801532908,3621.6711227818328,2819.9436717073586,3777.38005144478,5724.983091966959,4705.602265212231,6980.101443893675,5597.809423444319,5757.203197245169,7617.230027771896,6447.655566513572,5182.958650647154,8086.3844774665195,7189.59507160215,8.338436160235409,7942.144105408163,3506.0379143716873,187.7067514456528,5086.0,5086.0,106530342.0,213060292.0,319589858.0
CONTROL106_IZDA_aug0_023,34.0,34.0,198826189675.0,36342.0,36337.5,36333.0,36382.0,36357.5,36333.0,36337.0,36335.0,36333.0,48258561064882.5,48258555603757.5,48258550142632.5,62126.572220417125,19057.001331916454,59821.911510221296,66640.43370696508,58202.9344886878,70690.78130054352,74003.10337832736,6260.94633385575,77117.6104935899,10043.82164394047,7071.479902655944,13755.548370425338,14165.497384369994,25929.267077122775,20617.846400916744,27454.011969565927,40944.38706589154,34080.32362130938,50008.846719406254,40448.233168785686,41160.407053710485,54551.85971444643,46512.4505286133,37051.1993629119,57894.143236087286,51804.786990072076,59.57909741068474,57172.02034688317,25060.15741542205,1306.4959726872457,36333.0,36333.0,5302031526.0,10604062660.0,15906093410.0
CONTROL107_DCHA,18.0,18.0,4230492775.0,5245.0,5240.5,5236.0,5285.0,5260.5,5236.0,5240.0,5238.0,5236.0,149792662792.5,149791866217.5,149791069642.5,8893.826132967824,2744.9747004883643,8607.494917398704,9545.79022871669,8375.591433839449,10131.062973745344,10610.07318814899,901.9150053793774,11060.653990421284,1423.972028318913,952.6918533469463,1974.0617847848516,1975.1891511852996,3728.7578636897997,2905.3818068684923,3891.038795891266,5894.052461701288,4846.614464892579,7186.659250765594,5765.107518039107,5927.154891118821,7842.537879821733,6639.985045961627,5335.940892361227,8325.4846731267,7403.768553465021,8.584414948200775,8178.470198672285,3609.5076210685766,193.0771602758829,5236.0,5236.0,112812942.0,225625492.0,338437658.0
CONTROL107_DCHA_aug0_015,26.0,26.0,185946052075.0,35143.0,35138.5,35134.0,35183.0,35158.5,35134.0,35138.0,35136.0,35134.0,43646003907949.5,43645998626674.5,43645993345399.5,60074.08926196884,18428.062208172,57847.248825885334,64439.04844374317,56281.75288522866,68355.7939296129,71558.87264230668,6054.3193742505855,74570.66735285839,9711.468050695657,6835.559174897677,13301.292255167116,13695.478425256797,25073.28706146502,19934.91090719302,26545.49973895955,39592.95923714846,32953.166105195014,48357.761316476724,39110.96373265896,39801.92651401388,52750.89895039494,44975.09688955689,35828.36131081069,55982.93567211077,50092.82695838289,57.6129069655459,55282.98710805951,24233.089559891563,1263.565804914492,35134.0,35134.0,4958561190.0,9917121988.0,14875682402.0
CONTROL107_IZDA,26.0,26.0,4472840275.0,5395.0,5390.5,5386.0,5435.0,5410.5,5386.0,5390.0,5388.0,5386.0,162845952367.5,162845133292.5,162844314217.5,9150.600481397636,2823.657660089429,8854.53361852499,9821.192888836042,8615.93942426385,10423.179825821793,10915.856849869617,927.7649169229824,11379.287410863102,1465.5508765147092,982.2065398888424,2030.8911570023108,2033.9905222172436,3835.8446045977585,2990.819942029756,4004.6975403376223,6063.121831435616,4987.626664572993,7393.2170576374665,5932.40561263383,6097.106584992466,8067.84573187164,6832.314525409747,5488.923134075307,8564.584868786778,7617.9420353279575,8.830393736166782,8414.796291936278,3712.977327765454,198.44758818626667,5386.0,5386.0,119275542.0,238550692.0,357825458.0
CONTROL108_DCHA,34.0,34.0,4689618550.0,5545.108333333334,5540.554166666666,5536.0,5585.166666666667,5560.583333333333,5536.0,5540.060215053763,5538.030107526882,5536.0,176588780610.0,176587944720.0,176587108830.0,9407.374831276544,2902.3406196904916,9101.572319651206,10096.595550988042,8856.28741468826,10715.296680740203,11221.640515554025,953.6148284665888,11697.920836326806,1507.1297247104364,1011.7212264956864,2087.720529219754,2092.7918933420538,3942.9313455057254,3076.2580773241693,4118.356284957216,6232.191201169956,5128.638864517298,7599.774864509385,6099.703707603468,6267.058278866114,8293.153583921432,7024.6440053891,5641.9053757893735,8803.685064446994,7832.115517941635,9.076372524135378,8651.122386163815,3816.4470344623405,205.61952952375412,5536.0,5536.0,125895602.66666667,251790816.0,377685648.0
CONTROL108_DCHA_aug0_006,34.0,34.0,170818625919.0,33794.10833333334,33789.55416666667,33785.0,33834.166666666664,33809.583333333336,33785.0,33789.06021505377,33787.03010752688,33785.0,38817219931238.0,38817214886247.0,38817209841256.0,57764.83196374333,17720.44012482643,55625.5474404234,61962.26053253144,54120.22329134549,65728.68972357074,68808.85826822615,5821.84250310175,71705.09082166383,9337.535609255323,6570.123760983167,12790.206767691478,13166.65809566534,24110.220304899514,19166.537279106808,25523.328764936152,38072.46203867091,31684.99639097812,46500.11810667543,37606.39620417405,38273.49428044354,50724.63033429306,43245.4137742259,34452.54101699539,53832.62791247365,48166.69344930879,55.40073773246032,53157.6277817236,23302.551997664246,1226.2429162315375,33785.0,33785.0,4585734726.666667,9171469064.0,13757203020.0
CONTROL108_DCHA_aug0_022,31.0,34.0,195882017686.0,36193.10833333334,36188.55416666667,36184.0,36233.166666666664,36208.583333333336,36184.0,36188.06021505377,36186.03010752688,36184.0,47666505914970.0,47666500512528.0,47666495110086.0,61871.509710240025,18978.842925379406,59576.519733769186,66366.86707756823,57964.18881819983,70400.61191231116,73699.35829968567,6235.268755055803,76801.101328047,10002.519988065955,7042.161981105237,13699.097860689373,14107.088023073657,25822.894247820583,20532.977854174263,27341.110951190432,40776.44482528871,33940.25150464408,49803.665964580316,40282.05039721787,40991.58837112935,54328.05391474362,46321.40324908957,36899.237002809234,57656.637041731614,51592.04133622113,59.3347584813273,56937.2697670645,24957.37750676978,1312.9183482987826,36184.0,36184.0,5258577458.666667,10517154528.0,15775731216.0
CONTROL108_IZDA,43.0,43.0,4976057275.0,5694.0,5689.5,5685.0,5734.0,5709.5,5685.0,5689.0,5687.0,5685.0,191084745742.5,191083881817.5,191083017892.5,9662.437349267511,2980.4990262275437,9346.964096103296,10370.162191340993,9095.033085176496,11005.466084294103,11525.38561556614,979.2924072665668,12014.43002894344,1548.4313805848603,1041.0391483959281,2144.1710389557684,2151.2012551406006,4049.3041748076403,3161.126624784334,4231.257304267624,6400.133441772727,5268.710982602725,7804.955619335512,6265.886481192545,6435.87696144725,8516.959383624286,7215.69128777633,5793.867735892037,9041.191258802759,8044.861175841483,9.320711453512127,8885.872971175786,3919.2269431145774,209.15269212263453,5685.0,5685.0,132694662.0,265388932.0,398082818.0
CONTROL109_DCHA,73.0,73.0,5238609775.0,5844.0,5839.5,5835.0,5884.0,5859.5,5835.0,5839.0,5837.0,5835.0,206405036317.5,206404149892.5,206403263467.5,9919.211697697127,3059.181985828603,9594.00279722957,10645.56485146067,9335.381075600815,11297.58293637055,11831.169277286637,1005.142318810171,12333.063449385192,1590.0102287806337,1070.5538349380195,2201.000411173195,2210.0026261724793,4156.390915715615,3246.564759945403,4344.91604871411,6569.20281150708,5409.723182283139,8011.513426207408,6433.184575787268,6605.82865532089,8742.2672356741,7408.020767224384,5946.84997760611,9280.291454462906,8259.034657704484,9.566690241480726,9122.19906443978,4022.696649811468,214.5231685652334,5835.0,5835.0,139696062.0,279391732.0,419087018.0
CONTROL109_IZDA,90.0,90.0,5507912275.0,5994.0,5989.5,5985.0,6034.0,6009.5,5985.0,5989.0,5987.0,5985.0,222523109392.5,222522200467.5,222521291542.5,10175.986046126678,3137.8649454296637,9841.041498355786,10920.96751158015,9575.72906602526,11589.699788446804,12136.95293900746,1030.9922303537737,12651.696869826816,1631.5890769763837,1100.0685214799155,2257.8297833906545,2268.803997204293,4263.477656623566,3332.0028951067966,4458.574793160401,6738.272181241384,5550.735381963683,8218.071233079327,6600.482670381925,6775.780349194551,8967.575087723937,7600.3502466725695,6099.832219320187,9519.391650123122,8473.208139567225,9.812669029440295,9358.52515770403,4126.166356508359,219.89365882528512,5985.0,5985.0,146877462.0,293754532.0,440631218.0
